Order_ID,Date,Customer,Category,Product,Quantity,Price,Region,Revenue
11538,2025-08-24,Farah,Home,Office Chair,1,3932.07,Cairo,3932.07
11245,2025-11-14,Laila,Home,Air Purifier,1,8448.46,Giza,8448.46
11186,2025-07-14,Hana,Gaming,Gaming Mouse,1,2485.4,Qalyubia,2485.4
10559,2025-02-21,Hana,Home,Desk Fan,1,1097.57,Mansoura,1097.57
10140,2025-03-30,Mariam,Gaming,Gaming Mouse,1,1314.57,Giza,1314.57
11748,2025-08-03,Nada,Electronics,Laptop,5,39442.92,Tanta,197214.6
10532,2025-12-15,Mariam,Gaming,Game Controller,1,4978.78,Mansoura,4978.78
10225,2025-08-22,Khaled,Electronics,Tablet,2,16708.96,Mansoura,33417.92
10724,2025-09-12,Salma,Home,Desk Fan,1,1151.37,Cairo,1151.37
10787,2025-11-01,Mohamed,Accessories,Phone Stand,4,256.79,Giza,1027.16
11731,2025-02-03,Omar,Electronics,Tablet,2,19001.98,Giza,38003.96
11683,2025-04-02,Karim,Home,Coffee Maker,1,6852.93,Qalyubia,6852.93
10410,2025-02-25,Menna,Electronics,Tablet,2,8546.0,Cairo,17092.0
10326,2025-08-17,Mostafa,Home,Office Chair,3,3870.76,Tanta,11612.28
11107,2025-04-24,Ahmed,Accessories,Mouse,2,894.59,Mansoura,1789.18
10300,2025-03-19,Ali,Electronics,Monitor,2,8407.56,Alexandria,16815.12
11272,2025-07-21,Hana,Gaming,Game Controller,3,4317.23,Giza,12951.69
11526,2025-04-17,Nada,Electronics,Smartphone,1,14380.97,Alexandria,14380.97
10026,2025-05-31,Ali,Home,Desk Fan,1,1958.93,Cairo,1958.93
11873,2025-01-04,Mohamed,Accessories,Keyboard,4,1153.19,Mansoura,4612.76
10715,2025-05-28,Adam,Electronics,Tablet,2,10355.18,Alexandria,20710.36
11019,2025-10-29,Amr,Gaming,Game Controller,1,1297.17,Alexandria,1297.17
10194,2025-09-29,Laila,Home,Air Purifier,2,8349.91,Alexandria,16699.82
10441,2025-08-02,Youssef,Electronics,Monitor,4,17856.59,Giza,71426.36
10574,2025-01-04,Youssef,Home,Desk Fan,1,2477.67,Mansoura,2477.67
10947,2025-11-14,Mariam,Electronics,Smartphone,1,26293.9,Ismailia,26293.9
10998,2025-09-30,Nada,Electronics,Smartphone,1,29234.61,Qalyubia,29234.61
10504,2025-04-13,Karim,Gaming,Gaming Chair,4,5263.86,Alexandria,21055.44
10606,2025-04-28,Omar,Accessories,Mouse,4,1439.62,Alexandria,5758.48
11888,2025-12-27,Hana,Electronics,Tablet,1,12551.13,Suez,12551.13
11899,2025-06-22,Hana,Accessories,Webcam,4,1928.09,Qalyubia,7712.36
11801,2025-01-01,Nour,Gaming,Game Controller,1,2127.76,Suez,2127.76
10847,2025-11-25,Adam,Electronics,Laptop,4,40781.39,Alexandria,163125.56
10004,2025-12-31,Khaled,Accessories,Keyboard,5,2226.17,Giza,11130.85
11158,2025-03-18,Omar,Gaming,Gaming Headset,5,1324.66,Qalyubia,6623.3
11231,2025-09-25,Nada,Gaming,Gaming Chair,4,12784.16,Tanta,51136.64
10468,2025-11-02,Amr,Gaming,Gaming Mouse,1,1586.02,Giza,1586.02
10322,2025-12-19,Adam,Home,Air Purifier,4,7846.34,Tanta,31385.36
10006,2025-09-30,Ahmed,Electronics,Laptop,3,44196.35,Ismailia,132589.05
11385,2025-12-25,Hana,Home,Coffee Maker,1,5167.02,Alexandria,5167.02
10548,2025-09-07,Nour,Home,Coffee Maker,3,6104.95,Qalyubia,18314.85
10229,2025-10-05,Amr,Gaming,Game Controller,1,4604.36,Cairo,4604.36
10543,2025-07-30,Farah,Electronics,Headphones,1,1592.2,Cairo,1592.2
10243,2025-08-08,Omar,Gaming,Gaming Mouse,1,2106.71,Tanta,2106.71
10899,2025-09-26,Laila,Electronics,Monitor,1,13790.75,Giza,13790.75
11477,2025-11-30,Farah,Gaming,Gaming Keyboard,1,4012.3,Tanta,4012.3
11555,2025-08-06,Laila,Electronics,Laptop,2,32508.19,Qalyubia,65016.38
11305,2025-10-29,Mariam,Home,Desk Lamp,1,1118.24,Qalyubia,1118.24
10843,2025-06-25,Mostafa,Electronics,Headphones,1,5646.12,Alexandria,5646.12
11429,2025-08-25,Sara,Home,Desk Lamp,1,1692.9,Qalyubia,1692.9
11876,2025-11-30,Nada,Accessories,Webcam,3,865.31,Qalyubia,2595.93
11985,2025-03-21,Mariam,Electronics,Laptop,1,32558.16,Tanta,32558.16
10662,2025-06-08,Menna,Gaming,Gaming Chair,1,4767.23,Cairo,4767.23
11633,2025-08-08,Adam,Home,Desk Lamp,5,477.36,Cairo,2386.8
10315,2025-10-29,Sara,Gaming,Gaming Mouse,2,1685.45,Ismailia,3370.9
10692,2025-12-16,Amr,Accessories,Mouse,1,1332.21,Qalyubia,1332.21
11515,2025-11-17,Menna,Electronics,Headphones,2,6285.81,Giza,12571.62
10425,2025-04-22,Ahmed,Electronics,Headphones,3,2937.87,Suez,8813.61
10595,2025-10-14,Karim,Gaming,Gaming Mouse,1,2029.31,Mansoura,2029.31
11979,2025-06-03,Sara,Gaming,Gaming Headset,1,2391.13,Qalyubia,2391.13
10623,2025-09-05,Nada,Accessories,Keyboard,4,500.99,Cairo,2003.96
11179,2025-07-22,Khaled,Home,Air Purifier,1,8940.71,Ismailia,8940.71
11051,2025-01-07,Menna,Gaming,Gaming Keyboard,2,3784.61,Qalyubia,7569.22
10228,2025-08-23,Mostafa,Accessories,Phone Stand,1,192.04,Mansoura,192.04
11126,2025-12-07,Youssef,Accessories,Phone Stand,2,321.36,Alexandria,642.72
11341,2025-03-23,Ali,Electronics,Tablet,2,9449.77,Qalyubia,18899.54
11106,2025-02-18,Mariam,Electronics,Smartphone,1,10681.54,Cairo,10681.54
10067,2025-08-05,Youssef,Electronics,Laptop,2,24122.01,Cairo,48244.02
10025,2025-10-12,Nour,Accessories,USB Hub,4,570.61,Cairo,2282.44
10145,2025-03-28,Youssef,Electronics,Tablet,1,6021.64,Tanta,6021.64
10537,2025-03-26,Nada,Gaming,Game Controller,1,3408.54,Cairo,3408.54
10812,2025-06-02,Khaled,Gaming,Gaming Mouse,2,998.93,Cairo,1997.86
11558,2025-08-07,Salma,Accessories,Phone Stand,1,299.35,Qalyubia,299.35
10086,2025-01-13,Youssef,Electronics,Tablet,1,16825.62,Tanta,16825.62
11318,2025-03-24,Nour,Home,Air Purifier,1,4301.65,Cairo,4301.65
11190,2025-09-11,Karim,Home,Coffee Maker,1,2517.06,Giza,2517.06
11819,2025-05-03,Adam,Home,Coffee Maker,1,2451.63,Giza,2451.63
11832,2025-03-07,Amr,Home,Coffee Maker,2,4327.45,Mansoura,8654.9
11779,2025-12-01,Hana,Electronics,Smartphone,2,8300.56,Qalyubia,16601.12
11880,2025-04-10,Menna,Accessories,USB Hub,1,423.72,Tanta,423.72
10363,2025-09-01,Khaled,Accessories,Webcam,1,1367.1,Giza,1367.1
11623,2025-11-29,Omar,Accessories,Phone Stand,3,476.18,Alexandria,1428.54
11161,2025-03-03,Farah,Gaming,Gaming Chair,2,10865.14,Alexandria,21730.28
11027,2025-10-01,Ahmed,Gaming,Gaming Chair,1,9459.24,Tanta,9459.24
11031,2025-02-17,Salma,Electronics,Smartphone,2,14021.37,Alexandria,28042.74
11226,2025-01-26,Amr,Home,Office Chair,2,2593.48,Alexandria,5186.96
11365,2025-07-26,Farah,Home,Office Chair,2,5517.33,Suez,11034.66
11095,2025-07-06,Karim,Electronics,Smartphone,1,20817.83,Ismailia,20817.83
10666,2025-10-28,Karim,Electronics,Monitor,4,5488.72,Giza,21954.88
10365,2025-03-09,Amr,Gaming,Gaming Chair,2,6777.19,Mansoura,13554.38
10078,2025-02-13,Ahmed,Electronics,Tablet,2,17813.48,Cairo,35626.96
10028,2025-09-23,Nada,Accessories,Keyboard,2,1109.06,Mansoura,2218.12
11447,2025-08-31,Youssef,Home,Office Chair,1,6287.46,Alexandria,6287.46
10526,2025-08-09,Omar,Accessories,Webcam,2,3102.73,Cairo,6205.46
11849,2025-12-06,Nada,,Game Controller,4,2786.09,Mansoura,11144.36
10056,2025-06-15,Youssef,Gaming,Gaming Chair,1,11604.24,Giza,11604.24
10639,2025-03-15,Nour,Electronics,Monitor,2,13806.05,Qalyubia,27612.1
10303,2025-10-07,Menna,Accessories,Phone Stand,1,369.03,Qalyubia,369.03
10719,2025-10-27,Aya,Electronics,Headphones,3,2703.23,Tanta,8109.69
10625,2025-07-17,Menna,Home,Desk Lamp,1,1698.82,Ismailia,1698.82
10008,2025-05-29,Salma,Gaming,Gaming Headset,2,3966.41,Cairo,7932.82
10804,2025-10-06,Sara,Home,Coffee Maker,1,4740.68,Cairo,4740.68
11050,2025-06-09,Ahmed,Electronics,Headphones,1,2594.53,Mansoura,2594.53
10337,2025-09-03,Omar,Gaming,Gaming Headset,1,2838.6,Alexandria,2838.6
10048,2025-07-30,Aya,Accessories,Mouse,2,1195.41,Cairo,2390.82
11491,2025-05-07,Aya,Electronics,Smartphone,1,18049.99,Cairo,18049.99
10107,2025-10-15,Ahmed,Accessories,Webcam,1,720.35,Qalyubia,720.35
10350,2025-06-01,Hana,Home,Desk Lamp,1,1495.82,Cairo,1495.82
11080,2025-02-22,Salma,Gaming,Game Controller,2,1739.58,Cairo,3479.16
10239,2025-10-21,Sara,Home,Air Purifier,1,3870.04,Alexandria,3870.04
10214,2025-09-17,Aya,Electronics,Tablet,1,5540.23,Tanta,5540.23
11262,2025-10-29,Ali,Home,Desk Lamp,2,1017.24,Cairo,2034.48
11147,2025-04-28,Amr,Home,Desk Fan,4,646.01,Cairo,2584.04
10794,2025-07-20,Aya,Home,Office Chair,3,3811.97,Ismailia,11435.91
11097,2025-08-01,Laila,Electronics,Headphones,2,6451.39,Ismailia,12902.78
10869,2025-09-17,Mostafa,Gaming,Gaming Keyboard,5,3430.01,Qalyubia,17150.05
11594,2025-11-24,Nada,Electronics,Headphones,2,3560.7,Cairo,7121.4
11685,2025-11-17,Khaled,Electronics,Laptop,2,18257.67,Cairo,36515.34
10524,2025-04-15,Farah,Gaming,Gaming Chair,4,5274.86,Qalyubia,21099.44
10233,2025-06-10,Sara,Accessories,USB Hub,5,779.45,Alexandria,3897.25
10645,2025-04-24,Adam,Electronics,Smartphone,1,28330.37,Cairo,28330.37
11519,2025-11-01,Menna,Electronics,Tablet,2,19765.47,Giza,39530.94
10534,2025-09-16,Laila,Accessories,Keyboard,3,1046.56,Mansoura,3139.68
11520,2025-10-05,Salma,Gaming,Gaming Chair,1,9646.4,Tanta,9646.4
10604,2025-08-04,Omar,Electronics,Tablet,2,18265.91,Mansoura,36531.82
11443,2025-01-31,Amr,Home,Coffee Maker,2,2460.24,Giza,4920.48
11075,2025-10-31,Aya,Gaming,Gaming Headset,1,4735.46,Alexandria,4735.46
11314,2025-12-10,Adam,Gaming,Gaming Chair,3,5114.88,Mansoura,15344.64
10061,2025-07-28,Mostafa,Accessories,Webcam,4,2653.55,Qalyubia,10614.2
11273,2025-09-30,Ahmed,Home,Coffee Maker,1,4590.25,Cairo,4590.25
10093,2025-09-10,Hana,Home,Coffee Maker,1,4560.51,Mansoura,4560.51
10667,2025-10-09,Mariam,Electronics,Monitor,2,5597.96,Mansoura,11195.92
10281,2025-02-09,Khaled,Gaming,Gaming Headset,1,3225.31,Giza,3225.31
11122,2025-10-03,Ali,Gaming,Game Controller,1,1375.04,Mansoura,1375.04
10360,2025-03-28,Karim,Accessories,Phone Stand,5,606.58,Cairo,3032.9
11754,2025-01-21,Adam,Electronics,Monitor,1,17193.2,Cairo,17193.2
11178,2025-12-15,Ali,Electronics,Monitor,1,11485.25,Ismailia,11485.25
10848,2025-12-31,Mohamed,Gaming,Gaming Headset,3,2299.69,Giza,6899.07
11388,2025-02-17,Mohamed,Electronics,Monitor,1,4752.95,Alexandria,4752.95
10111,2025-02-19,Salma,Electronics,Smartphone,1,12230.82,Qalyubia,12230.82
10043,2025-03-08,Aya,Electronics,Headphones,1,2036.93,Tanta,2036.93
10126,2025-05-17,Salma,Accessories,Keyboard,1,698.74,Suez,698.74
10205,2025-07-14,Mariam,Home,Coffee Maker,2,6249.06,Qalyubia,12498.12
10053,2025-04-27,Omar,Gaming,Gaming Mouse,1,2090.53,Tanta,2090.53
10546,2025-05-11,Farah,Accessories,USB Hub,2,900.39,Suez,1800.78
10069,2025-03-10,Mariam,Electronics,Headphones,2,3703.65,Alexandria,7407.3
11145,2025-01-22,Salma,Electronics,Monitor,2,8307.84,Tanta,16615.68
11559,2025-10-01,Youssef,Gaming,Gaming Headset,1,2264.86,Alexandria,2264.86
10184,2025-12-19,Ali,Gaming,Gaming Headset,2,3325.67,Cairo,6651.34
10138,2025-05-22,Mostafa,Home,Desk Lamp,1,1365.2,Tanta,1365.2
10900,2025-06-14,Mariam,Electronics,Laptop,1,26925.15,Cairo,26925.15
10797,2025-05-26,Amr,Gaming,Gaming Mouse,1,2351.58,Mansoura,2351.58
10133,2025-02-01,Amr,Electronics,Headphones,1,6621.78,Cairo,6621.78
10081,2025-03-19,Mariam,Gaming,Gaming Keyboard,1,2736.75,Alexandria,2736.75
11494,2025-05-09,Farah,Electronics,Laptop,1,24894.54,Qalyubia,24894.54
11552,2025-04-06,,Home,Air Purifier,2,8096.35,Cairo,16192.7
10542,2025-09-05,Sara,Home,Office Chair,1,4617.85,Mansoura,4617.85
11607,2025-12-09,Nour,Electronics,Smartphone,2,16780.77,Cairo,33561.54
10984,2025-02-15,Mariam,Electronics,Headphones,5,3975.73,Ismailia,19878.65
10166,2025-11-13,Mostafa,Gaming,Gaming Mouse,2,2392.4,Alexandria,4784.8
10249,2025-10-12,Salma,Gaming,Gaming Headset,4,2683.04,Mansoura,10732.16
10447,2025-09-07,Mostafa,Gaming,Gaming Mouse,3,1333.25,Qalyubia,3999.75
11334,2025-06-05,Adam,Gaming,Gaming Keyboard,2,2236.34,Alexandria,4472.68
10859,2025-01-11,Aya,Accessories,USB Hub,2,509.02,Suez,1018.04
11395,2025-05-09,Omar,Electronics,Laptop,3,41138.04,Qalyubia,123414.12
10098,2025-04-20,Mostafa,Accessories,Keyboard,3,1067.9,Giza,3203.7
11989,2025-01-03,Sara,Accessories,USB Hub,3,808.95,Cairo,2426.85
10738,2025-06-11,Khaled,Gaming,Gaming Keyboard,3,1242.59,Alexandria,3727.77
11824,2025-08-19,Amr,Home,Coffee Maker,2,6019.64,Suez,12039.28
10103,2025-04-06,Ali,Electronics,Tablet,3,12115.9,Qalyubia,36347.7
10435,2025-11-16,Amr,Electronics,Smartphone,1,10323.01,Tanta,10323.01
10075,2025-12-01,Ali,Home,Office Chair,1,8534.49,Qalyubia,8534.49
11806,2025-03-28,Menna,Home,Desk Fan,1,762.82,Suez,762.82
11339,2025-12-28,Mostafa,Electronics,Monitor,3,10823.38,Alexandria,32470.14
10919,2025-01-18,Menna,,Desk Lamp,4,492.89,Suez,1971.56
11887,2025-02-24,Farah,Electronics,Smartphone,2,27057.12,Mansoura,54114.24
11684,2025-05-09,Ali,Gaming,Gaming Keyboard,1,1864.64,Cairo,1864.64
11766,2025-10-06,Mohamed,Electronics,Laptop,1,19504.08,Mansoura,19504.08
10763,2025-06-11,Mohamed,Electronics,Headphones,3,6171.01,Alexandria,18513.03
10990,2025-04-16,Salma,Gaming,Gaming Headset,2,2543.76,Cairo,5087.52
10389,2025-04-26,Sara,Home,Coffee Maker,1,3757.73,Cairo,3757.73
10236,2025-01-26,Youssef,Home,Desk Lamp,2,837.5,Mansoura,1675.0
11518,2025-11-18,Nada,Gaming,Game Controller,5,4974.41,Qalyubia,24872.05
10268,2025-10-14,Menna,Home,Desk Lamp,2,1710.27,Cairo,3420.54
11803,2025-09-20,Mohamed,Accessories,Webcam,2,3284.9,Ismailia,6569.8
10118,2025-03-07,Salma,Electronics,Smartphone,1,15474.95,Tanta,15474.95
11618,2025-09-05,Salma,Home,Desk Lamp,1,1575.76,Alexandria,1575.76
10674,2025-09-27,Omar,Accessories,Webcam,4,2387.64,Mansoura,9550.56
10250,2025-09-25,Mohamed,Gaming,Gaming Chair,1,10016.82,Cairo,10016.82
11464,2025-01-17,Farah,Home,Desk Lamp,2,1060.03,Tanta,2120.06
11725,2025-05-06,Youssef,Home,Coffee Maker,5,4510.18,Ismailia,22550.9
10095,2025-07-26,Youssef,Home,Desk Lamp,5,1552.6,Giza,7763.0
10034,2025-07-14,Youssef,Gaming,Gaming Keyboard,2,3143.48,Ismailia,6286.96
11475,2025-11-12,Khaled,Electronics,Monitor,1,16074.85,Alexandria,16074.85
11681,2025-11-08,Hana,Electronics,Monitor,1,11184.66,Tanta,11184.66
10449,2025-10-06,Amr,Accessories,Webcam,1,2070.54,Qalyubia,2070.54
10717,2025-12-16,Ahmed,Gaming,Gaming Keyboard,1,4222.1,Tanta,4222.1
11274,2025-02-05,Nada,Electronics,Smartphone,1,22770.93,Tanta,22770.93
11959,2025-02-22,Karim,Home,Air Purifier,1,9245.59,Tanta,9245.59
10001,2025-06-11,Youssef,Accessories,USB Hub,4,734.64,Cairo,2938.56
11386,2025-02-25,Adam,Electronics,Monitor,1,11153.59,Qalyubia,11153.59
11102,2025-08-04,,Gaming,Game Controller,1,1852.07,Cairo,1852.07
11109,2025-01-25,Ahmed,Home,Office Chair,1,5078.91,Qalyubia,5078.91
11235,2025-10-28,Ali,Home,Coffee Maker,1,4757.22,Giza,4757.22
10083,2025-01-30,Karim,Electronics,Monitor,1,16809.52,Suez,16809.52
11951,2025-06-06,Amr,Electronics,Tablet,3,12406.43,Tanta,37219.29
10677,2025-09-14,Youssef,Electronics,Monitor,1,10375.36,Cairo,10375.36
11462,2025-07-03,Laila,Home,Office Chair,2,7533.73,Cairo,15067.46
11047,2025-02-04,Salma,Electronics,Tablet,1,9005.59,Ismailia,9005.59
10771,2025-04-26,Adam,Electronics,Laptop,4,39269.04,Giza,157076.16
11224,2025-06-15,Karim,Gaming,Gaming Mouse,2,2205.56,Giza,4411.12
11290,2025-09-14,Khaled,Electronics,Laptop,1,23215.32,Cairo,23215.32
11592,2025-01-02,Menna,Gaming,Gaming Keyboard,1,4423.99,Suez,4423.99
11972,2025-04-30,Mariam,Gaming,Game Controller,1,4198.57,Qalyubia,4198.57
10405,2025-08-08,Laila,Electronics,Tablet,1,17368.0,Mansoura,17368.0
11741,2025-01-05,Nour,Gaming,Gaming Keyboard,1,1580.7,Cairo,1580.7
11308,2025-03-16,Hana,Gaming,Game Controller,2,2080.08,Mansoura,4160.16
11711,2025-08-30,Laila,Electronics,Smartphone,1,10462.56,Giza,10462.56
10105,2025-07-08,Mariam,Gaming,Gaming Keyboard,4,2296.28,Tanta,9185.12
10689,2025-05-05,Khaled,Home,Desk Fan,2,1851.24,Cairo,3702.48
11315,2025-04-09,Farah,Accessories,USB Hub,1,791.89,Qalyubia,791.89
10827,2025-09-11,Mohamed,Electronics,Monitor,3,12114.67,Qalyubia,36344.01
10063,2025-10-22,Mostafa,Gaming,Gaming Mouse,1,1913.92,Mansoura,1913.92
10853,2025-10-02,Laila,Electronics,Tablet,1,15722.2,Cairo,15722.2
11363,2025-01-08,Laila,Home,Office Chair,2,5018.53,Ismailia,10037.06
10224,2025-09-04,Mohamed,Accessories,Webcam,1,999.87,Giza,999.87
10146,2025-01-08,Youssef,Electronics,Monitor,1,16666.73,Cairo,16666.73
11089,2025-12-13,Mostafa,Gaming,Game Controller,1,2085.68,Ismailia,2085.68
10374,2025-07-11,Ali,Home,Air Purifier,1,,Tanta,
11818,2025-10-24,Ali,Home,Office Chair,1,3544.12,Cairo,3544.12
11143,2025-08-19,Karim,Home,Desk Fan,1,963.68,Alexandria,963.68
11841,2025-07-09,Amr,Accessories,USB Hub,1,721.24,Qalyubia,721.24
11506,2025-07-01,Nour,Accessories,Phone Stand,3,287.99,Cairo,863.97
11613,2025-12-19,Farah,Accessories,Webcam,4,1582.56,Mansoura,6330.24
11574,2025-11-05,Laila,Gaming,Gaming Headset,2,2771.32,Cairo,5542.64
10010,2025-08-11,Youssef,Home,Desk Fan,1,763.31,Qalyubia,763.31
10450,2025-06-20,Menna,Electronics,Tablet,1,15844.33,Giza,15844.33
10709,2025-01-20,Omar,Electronics,Monitor,1,12601.6,Giza,12601.6
10256,2025-09-30,Adam,Accessories,Mouse,1,764.77,Ismailia,764.77
10883,2025-07-02,Sara,Electronics,Monitor,2,8239.62,Tanta,16479.24
10390,2025-08-08,Farah,Gaming,Game Controller,1,1820.68,Tanta,1820.68
10909,2025-04-16,Aya,Electronics,Tablet,5,6035.79,Cairo,30178.95
10925,2025-12-01,Salma,Accessories,Mouse,2,444.33,Cairo,888.66
11717,2025-04-17,Mariam,Electronics,Smartphone,2,19212.44,Qalyubia,38424.88
11241,2025-05-31,Sara,Gaming,Gaming Mouse,1,1440.17,Tanta,1440.17
10461,2025-10-12,Nour,Electronics,Monitor,1,7905.13,Giza,7905.13
11279,2025-07-07,Sara,Electronics,Smartphone,1,20142.6,Giza,20142.6
11714,2025-08-31,Sara,Accessories,Phone Stand,1,585.6,Cairo,585.6
11169,2025-09-13,Menna,Electronics,Smartphone,1,25777.49,Tanta,25777.49
10959,2025-09-17,Sara,Electronics,Tablet,3,9990.09,Alexandria,29970.27
10502,2025-09-19,Sara,Accessories,USB Hub,2,814.43,Cairo,1628.86
10740,2025-11-27,Youssef,Accessories,USB Hub,5,788.55,Mansoura,3942.75
11864,2025-06-30,Ahmed,Accessories,Mouse,1,261.46,Alexandria,261.46
10869,2025-09-17,Mostafa,Gaming,Gaming Keyboard,5,3430.01,Qalyubia,17150.05
10732,2025-10-17,Laila,Gaming,Game Controller,1,4601.25,Qalyubia,4601.25
10540,2025-07-18,Hana,Electronics,Smartphone,1,9796.68,Cairo,9796.68
11202,2025-10-17,Karim,Electronics,Monitor,1,13924.59,Giza,13924.59
10698,2025-01-25,Adam,Accessories,USB Hub,1,491.55,Cairo,491.55
11403,2025-10-02,Farah,Electronics,Smartphone,1,19344.88,Giza,19344.88
11387,2025-11-15,Salma,Home,Desk Fan,1,1357.53,Cairo,1357.53
11146,2025-06-05,Mohamed,Gaming,Game Controller,1,2120.26,Giza,2120.26
11032,2025-11-15,Nour,Accessories,USB Hub,3,1116.23,Giza,3348.69
10373,2025-10-11,Nada,Electronics,Tablet,1,21094.85,Suez,21094.85
10668,2025-04-12,Mostafa,Electronics,Smartphone,5,28703.06,Qalyubia,143515.3
11537,2025-06-16,Karim,Electronics,Laptop,2,26569.5,Alexandria,53139.0
10358,2025-11-26,Ali,Accessories,Mouse,3,369.05,Tanta,1107.15
10968,2025-03-08,Aya,Electronics,Smartphone,1,8416.8,Mansoura,8416.8
10784,2025-01-15,Nada,Electronics,Tablet,2,21191.06,Tanta,42382.12
10736,2025-06-05,Hana,Gaming,Gaming Mouse,1,1315.33,Giza,1315.33
11036,2025-09-11,Farah,Home,Coffee Maker,1,1795.75,Tanta,1795.75
10971,2025-10-08,Adam,Home,Office Chair,2,3364.03,Giza,6728.06
11600,2025-04-04,Omar,Gaming,Gaming Keyboard,1,1910.01,Mansoura,1910.01
11498,2025-03-06,Salma,Accessories,Webcam,1,1952.13,Cairo,1952.13
11703,2025-10-17,Ali,Electronics,Monitor,2,4658.82,Tanta,9317.64
11360,2025-04-21,Khaled,Accessories,Webcam,1,1893.27,Tanta,1893.27
11502,2025-06-07,Mohamed,Accessories,Webcam,2,1710.36,Mansoura,3420.72
11654,2025-11-27,Salma,Accessories,USB Hub,3,591.73,Suez,1775.19
11253,2025-09-30,Omar,Electronics,Laptop,2,36889.11,Cairo,73778.22
11707,2025-02-04,Ali,Home,Air Purifier,1,9518.7,Qalyubia,9518.7
11729,2025-11-03,Khaled,Gaming,Game Controller,3,2432.45,Qalyubia,7297.35
11237,2025-04-25,Ahmed,Gaming,Gaming Mouse,1,1049.69,Alexandria,1049.69
10886,2025-09-06,Mostafa,Electronics,Smartphone,2,20958.44,Mansoura,41916.88
10080,2025-03-18,Laila,Electronics,Monitor,4,8704.1,Alexandria,34816.4
11173,2025-10-21,Laila,Home,Coffee Maker,5,5803.75,Ismailia,29018.75
10815,2025-10-01,Salma,Gaming,Gaming Headset,2,3915.14,Ismailia,7830.28
11909,2025-10-15,Khaled,Electronics,Smartphone,1,23718.11,Mansoura,23718.11
10672,2025-11-03,Karim,Gaming,Gaming Keyboard,1,1200.62,Suez,1200.62
11543,2025-07-04,Mariam,Accessories,Phone Stand,3,558.89,Cairo,1676.67
10058,2025-07-22,Sara,Electronics,Smartphone,3,23489.83,Giza,70469.49
10134,2025-12-22,Ahmed,Electronics,Monitor,2,10339.39,Suez,20678.78
11141,2025-01-06,Menna,Gaming,Gaming Keyboard,1,4091.44,Cairo,4091.44
10934,2025-05-14,Hana,Accessories,USB Hub,4,1017.98,Tanta,4071.92
11698,2025-01-12,Mariam,Electronics,Smartphone,2,10742.24,Cairo,21484.48
10824,2025-10-31,Youssef,Accessories,Mouse,1,1437.26,Giza,1437.26
11215,2025-11-19,Aya,Home,Coffee Maker,3,2152.63,Giza,6457.89
10505,2025-04-30,Laila,Home,Office Chair,2,2680.99,Cairo,5361.98
11789,2025-03-03,Omar,Electronics,Headphones,2,1962.53,Alexandria,3925.06
10348,2025-11-14,Nada,Electronics,Laptop,2,33266.34,Qalyubia,66532.68
10387,2025-05-14,Khaled,Electronics,Laptop,1,23250.09,Giza,23250.09
11025,2025-03-03,Mostafa,Gaming,Game Controller,2,3479.88,Tanta,6959.76
10895,2025-04-22,Nour,Home,Air Purifier,1,8706.24,Giza,8706.24
10829,2025-06-25,Nour,Home,Desk Lamp,1,1782.81,Ismailia,1782.81
11908,2025-05-13,Mohamed,Accessories,Phone Stand,4,450.78,Alexandria,1803.12
10476,2025-06-21,Ali,Gaming,Gaming Chair,2,6878.31,Giza,13756.62
11482,2025-10-19,Amr,Electronics,Tablet,5,10518.36,Cairo,52591.8
11458,2025-03-20,Karim,Home,Office Chair,1,3386.41,Cairo,3386.41
11407,2025-02-02,Hana,Gaming,Gaming Keyboard,2,3978.95,Cairo,7957.9
10653,2025-02-19,Khaled,Accessories,Phone Stand,2,318.98,Mansoura,637.96
10173,2025-08-31,Menna,Accessories,USB Hub,4,898.05,Alexandria,3592.2
11150,2025-12-12,Ali,Gaming,Gaming Chair,3,6344.99,Ismailia,19034.97
10039,2025-08-02,Karim,Home,Desk Lamp,2,864.8,Cairo,1729.6
10714,2025-01-19,Mohamed,Accessories,USB Hub,2,440.73,Cairo,881.46
10091,2025-09-04,Menna,Electronics,Tablet,1,16075.77,Tanta,16075.77
11952,2025-02-10,Adam,Electronics,Smartphone,1,10839.9,Mansoura,10839.9
11206,2025-07-25,Sara,Home,Air Purifier,5,8832.36,Cairo,44161.8
10876,2025-10-06,Ahmed,Electronics,Monitor,1,4155.1,Alexandria,4155.1
11361,2025-09-03,Sara,Gaming,Gaming Headset,4,1080.09,Giza,4320.36
11905,2025-03-25,Youssef,Home,Coffee Maker,2,4350.54,Ismailia,8701.08
11094,2025-03-09,Youssef,Accessories,Mouse,2,1765.26,Mansoura,3530.52
11156,2025-03-10,Mariam,Home,Desk Lamp,1,711.76,Giza,711.76
11503,2025-08-12,Menna,Electronics,Smartphone,1,23819.66,Suez,23819.66
11974,2025-06-20,Hana,Accessories,Mouse,1,1264.04,Suez,1264.04
10500,2025-12-05,Hana,Gaming,Gaming Mouse,2,2494.44,Tanta,4988.88
10339,2025-11-15,Menna,Accessories,USB Hub,1,539.27,Cairo,539.27
11189,2025-06-10,Farah,Electronics,Laptop,1,32514.78,Cairo,32514.78
10029,2025-04-01,Menna,Accessories,USB Hub,1,1189.1,Giza,1189.1
11218,2025-05-18,Karim,Home,Desk Lamp,2,1406.82,Tanta,2813.64
